,Source,Link
382,The Statesman,https://www.thestatesman.com/india/cab-nrc-weapon-of-mass-polarization-best-defence-non-violent-satyagraha-rahul-gandhi-1502834131.html
383,The Statesman,https://www.thestatesman.com/india/jhootjhootjhoot-rahul-gandhi-jibes-pm-modi-no-detention-centres-claim-1502837500.html
384,The Statesman,https://www.thestatesman.com/bengal/mamata-tears-into-bjp-for-trying-to-impose-nrc-npr-1502853250.html
385,The Statesman,https://www.thestatesman.com/india/anti-caa-rally-by-congress-on-pm-modis-mega-rally-day-in-delhi-1502836033.html
386,The Statesman,https://www.thestatesman.com/india/caa-nrc-will-not-create-jobs-shiv-sena-tells-bjp-government-1502845831.html
387,The Statesman,https://www.thestatesman.com/india/bangladeshis-india-kcr-rahul-gandhi-responsibility-union-minister-caa-1502854534.html
388,The Statesman,https://www.thestatesman.com/india/first-detention-centre-opens-in-karnataka-amid-anti-caa-nrc-protests-1502837283.html
389,The Statesman,https://www.thestatesman.com/india/kamal-nath-takes-out-save-the-constitution-march-says-nrc-caa-have-hidden-political-intents-of-bjp-1502837310.html
390,The Statesman,https://www.thestatesman.com/india/homes-rape-women-kill-delhi-bjp-mp-shocker-shaheen-bagh-protesters-1502850233.html
391,The Statesman,https://www.thestatesman.com/india/caa-protests-in-india-worrisome-says-neighbouring-bangladesh-1502836152.html
392,The Statesman,https://www.thestatesman.com/india/cops-caught-camera-chasing-caning-women-protesting-caa-1502848176.html
393,The Statesman,https://www.thestatesman.com/india/no-place-for-violence-revenge-in-india-priyanka-hits-out-at-yogi-police-over-anti-caa-riots-1502839085.html
394,Scroll,https://scroll.in/article/948060/nine-myths-about-india-and-indians-that-the-caa-nrc-protests-have-busted
395,Scroll,https://scroll.in/article/947458/the-caa-and-nrc-together-will-reopen-wounds-of-partition-and-turn-india-into-a-majoritarian-state
396,Scroll,https://scroll.in/latest/947378/citizenship-act-nrc-will-affect-poor-people-the-most-says-jd-u-leader-prashant-kishor
397,Scroll,https://scroll.in/article/947311/modi-government-claims-no-all-india-nrc-announced-heres-why-this-is-false
398,Scroll,https://scroll.in/article/947961/what-is-the-difference-between-the-npr-under-congress-bjps-npr-nrc-caa-and-the-census
399,Scroll,https://scroll.in/article/949185/nrc-like-an-arranged-marriage-chetan-bhagats-new-analogy-is-hailed-by-critics-of-the-plan
400,Scroll,https://scroll.in/article/956464/withdraw-npr-repeal-nrc-with-coronavirus-looming-modi-needs-to-assure-protestors-they-can-go-home
401,Scroll,https://scroll.in/article/950079/no-mr-modi-caa-protesters-are-not-claiming-that-pakistan-treats-its-minorities-well
402,Scroll,https://scroll.in/article/948194/we-knew-adityanath-was-hostile-to-muslims-but-did-we-expect-his-regime-to-be-so-savage
403,Scroll,https://scroll.in/latest/948099/rahul-gandhi-says-npr-nrc-will-be-more-disastrous-than-demonetisation
404,Scroll,https://scroll.in/article/949603/what-i-wrote-in-my-song-is-happening-now-naezy-on-album-maghreb-and-caa-nrc-protests
405,Scroll,https://scroll.in/article/949278/citizenship-amendment-act-protests-across-the-country-are-reviving-old-heroes-and-forgotten-ideals
406,Scroll,https://scroll.in/article/947116/scroll-investigation-amit-shahs-all-india-nrc-has-already-begun-with-the-npr
407,Scroll,https://scroll.in/article/950435/lucknow-lawyer-walks-straight-out-of-jail-to-join-protest-the-women-have-taken-up-the-challenge
408,Scroll,https://scroll.in/latest/948203/akhilesh-yadav-vows-not-to-fill-npr-form-says-bjp-will-not-get-to-decide-who-is-indian
409,Scroll,https://scroll.in/article/947821/anger-in-meerut-they-killed-him-and-now-have-named-him-a-rioter
410,Scroll,https://scroll.in/latest/956590/nrc-a-necessary-exercise-for-any-sovereign-country-government-tells-supreme-court
411,Scroll,https://scroll.in/article/955754/caa-was-passed-three-months-ago-why-has-the-modi-government-still-not-implemented-it
412,Scroll,https://scroll.in/article/955649/bjp-insists-indian-muslims-have-nothing-to-fear-from-caa-so-why-are-people-still-protesting
413,Scroll,https://scroll.in/latest/953953/caa-donald-trump-will-discuss-religious-freedom-in-india-with-pm-modi-during-visit-say-reports
414,Scroll,https://scroll.in/article/956007/did-amit-shah-just-scrap-plans-for-an-nrc-not-really
415,Scroll,https://scroll.in/latest/947592/we-did-not-make-nrc-nor-did-we-bring-it-to-parliament-nor-announce-it-pm-modi-at-delhi-rally
416,Scroll,https://scroll.in/article/950351/the-political-fix-after-a-month-of-citizenship-act-protests-in-india-what-have-we-learned
417,Scroll,https://scroll.in/latest/948070/the-big-news-bjp-challenges-rahul-gandhis-comments-on-citizenship-act-npr-and-9-other-top-stories
418,Scroll,https://scroll.in/latest/949757/withdraw-caa-stop-nrc-and-npr-projects-20-opposition-parties-tell-centre-in-resolution
419,Scroll,https://scroll.in/latest/950723/jd-u-leader-prashant-kishor-dares-amit-shah-to-implement-caa-nrc-in-his-chronology
420,Scroll,https://scroll.in/latest/948051/caa-amit-shah-dares-rahul-gandhi-to-show-any-provision-in-act-that-takes-away-citizenship
421,Scroll,https://scroll.in/latest/947745/citizenship-act-protests-students-block-west-bengal-governors-car-at-jadavpur-university
422,Scroll,https://scroll.in/latest/948035/citizenship-act-protests-hundreds-gather-at-jama-masjid-march-to-pms-residence-stopped-by-police
423,Scroll,https://scroll.in/latest/949683/opposition-meet-today-to-discuss-caa-protests-besides-trinamool-mayawati-and-kejriwal-may-skip
424,Scroll,https://scroll.in/latest/951586/modi-believes-in-nathuram-godses-ideology-but-lacks-courage-to-say-it-claims-rahul-gandhi
425,Scroll,https://scroll.in/pulse/956280/is-indians-lack-of-trust-in-public-healthcare-hurting-efforts-to-battle-coronavirus
426,Scroll,https://scroll.in/pulse/957591/coronavirus-from-conspiracy-theories-to-community-transmission-two-indian-experts-answer-questions
427,Scroll,https://scroll.in/field/957511/coronavirus-forced-break-not-a-bad-thing-cracks-were-coming-with-mental-fatigue-says-shastri
428,Scroll,https://scroll.in/article/957849/indias-government-wants-to-censor-the-media-to-fight-covid-19-but-transparency-is-a-better-weapon
429,Scroll,https://scroll.in/article/955808/coronavirus-fact-sheet-how-bad-is-it-who-will-be-hit-worst-and-is-there-really-cause-for-panic
430,Scroll,https://scroll.in/article/956676/could-the-coronavirus-pandemic-lock-down-indian-publishing-for-some-time
431,Scroll,https://scroll.in/article/958138/will-the-coronavirus-crisis-inevitably-result-in-an-expansion-of-the-surveillance-state-in-india
432,Scroll,https://scroll.in/latest/957100/coronavirus-economic-impact-of-pandemic-will-be-as-bad-as-2008-recession-warns-imf
433,Scroll,https://scroll.in/article/956385/coronavirus-they-cannot-work-from-home-or-follow-social-distancing-here-is-why
434,Scroll,https://scroll.in/article/957149/as-people-around-india-are-shamed-for-exposure-to-virus-experts-warn-this-will-hurt-war-on-covid-19
435,Scroll,https://scroll.in/article/956659/coronavirus-what-indias-panic-buying-frenzy-means-for-online-grocers
436,Scroll,https://scroll.in/article/955205/stand-with-corona-beer-covid-19-fears-spark-memes-songs-and-wacky-videos
437,Scroll,https://scroll.in/field/957538/coronavirus-kolkata-giants-mohun-bagan-donate-rs-20-lakh-to-west-bengal-state-emergency-relief-fund
438,Scroll,https://scroll.in/article/955658/analysis-has-coronavirus-given-dhaka-an-excuse-to-avoid-the-embarrassment-of-anti-modi-protests
439,Scroll,https://scroll.in/latest/958076/modi-praises-countrys-discipline-during-lockdown-asks-people-to-light-lamps-on-sunday-at-9-pm
440,Scroll,https://scroll.in/article/957166/coronavirus-lockdown-narendra-modi-has-cut-indias-poor-adrift
441,Scroll,https://scroll.in/article/958087/next-well-have-to-do-a-rangoli-contest-modis-candle-lighting-plan-invites-jokes-and-anger
442,Scroll,https://scroll.in/latest/958231/coronavirus-donald-trump-says-he-has-requested-modi-to-supply-malaria-drug-hydroxychloroquine
443,Scroll,https://scroll.in/article/957565/coronavirus-outbreak-how-narendra-modi-has-used-crisis-management-to-strengthen-his-cult-following
444,Scroll,https://scroll.in/latest/957391/at-g20-summit-narendra-modi-calls-for-a-stronger-who-to-fight-coronavirus-say-reports
445,Scroll,https://scroll.in/latest/957598/covid-19-in-letter-to-modi-rahul-gandhi-says-lockdown-will-lead-to-catastrophic-loss-of-life
446,Scroll,https://scroll.in/latest/955035/rahul-gandhi-asks-modi-to-stop-playing-the-clown-online-focus-on-taking-coronavirus-challenge
447,Scroll,https://scroll.in/latest/955981/modi-is-sleeping-at-the-wheel-rahul-gandhi-attacks-centre-on-economy-coronavirus-pandemic
448,Scroll,https://scroll.in/latest/957165/coronavirus-lockdown-sonia-gandhi-urges-pm-modi-to-announce-wage-support-for-construction-workers
449,Scroll,https://scroll.in/latest/957516/coronavirus-lockdown-rahul-gandhi-urges-people-to-provide-food-shelter-as-migrants-walk-back-home
450,Scroll,https://scroll.in/latest/956320/parliament-rahul-gandhi-asks-centre-for-list-of-wilful-defaulters-rajya-sabha-discusses-covid-19
451,Scroll,https://scroll.in/latest/955222/parliament-rajya-sabha-adjourned-for-the-day-after-ruckus-over-delhi-violence
452,Scroll,https://scroll.in/latest/956443/coronavirus-tsunami-of-economic-devastation-will-hit-india-says-rahul-gandhi
453,Scroll,https://scroll.in/latest/957296/coronavirus-sonia-gandhi-pledges-support-to-lockdown-in-letter-to-modi-lists-several-suggestions
454,Scroll,https://scroll.in/latest/958035/petty-politics-amit-shah-attacks-congress-for-criticising-centres-measures-to-fight-covid-19?utm_source=rss&utm_medium=public
455,Outlook,https://www.outlookindia.com/website/story/india-news-india-still-not-testing-enough-rahul-gandhi-questions-govts-call-to-shine-torches-during-coronavirus-lockdown/350059
456,Outlook,https://www.outlookindia.com/website/story/india-news-govt-in-stupor-rahul-gandhi-reminds-centre-he-flagged-coronavirus-threat-on-feb-12/348715
457,Outlook,https://www.outlookindia.com/website/story/india-news-how-state-governments-are-managing-the-coronavirus-pandemic-amid-21-day-lockdown/349551
458,Outlook,https://www.outlookindia.com/newsscroll/emergency-100-bn-coronavirus-relief-bill-clears-us-congress/1772624
459,Outlook,https://www.outlookindia.com/website/story/india-news-congress-playing-petty-politics-high-time-they-think-of-national-interest-amit-shah/349942
460,Outlook,https://www.outlookindia.com/website/story/india-news-coronavirus-sonia-urges-pm-cong-cms-to-take-measures-for-wage-support-to-construction-workers/349347
461,Outlook,https://www.outlookindia.com/videos/outlook-speakout-2019-sushmita-dev-president-all-india-mahila-congress/3105
462,Outlook,https://www.outlookindia.com/newsscroll/pm-failed-to-address-critical-questions-on-indias-fight-against-covid19-in-his-message-cong-bjp-supports-modis-appeal-for-apr-5/1790435
463,Outlook,https://www.outlookindia.com/website/story/india-news-corona-lockdown-rahul-gandhi-tweets-photos-of-migrating-labourers-asks-centre-take-concrete-steps/349598
464,Outlook,https://www.outlookindia.com/newsscroll/mcconnell-impeachment-diverted-attention-from-coronavirus/1787045
465,Outlook,https://www.outlookindia.com/website/story/india-news-is-pm-modi-taking-cue-from-vedic-times-to-defeat-coronavirus/350018
466,Outlook,https://www.outlookindia.com/website/story/india-news-pm-modi-us-president-donald-trump-have-telephonic-conversation-on-fight-against-coronavirus/350083
467,Outlook,https://www.outlookindia.com/newsscroll/covid19-trump-calls-modi-to-ask-for-hydroxychloroquine/1791739
468,Outlook,https://www.outlookindia.com/videos/trump-dubs-pm-modi-as-father-of-india/3051
469,Outlook,https://www.outlookindia.com/website/story/sports-news-coronavirus-prime-minister-narendra-modi-discusses-covid-19-lockdown-with-eminent-sports-personalities/349987
470,Outlook,https://www.outlookindia.com/newsscroll/trump-requests-modi-to-release-hydroxychloroquine-ordered-by-us/1791734
471,Outlook,https://www.outlookindia.com/website/story/india-news-just-feel-good-moment-by-photo-op-pm-shashi-tharoor-on-modis-video-message-on-coronavirus/349982
472,Outlook,https://www.outlookindia.com/website/story/india-news-pm-modi-holds-video-conference-with-cms-on-coronavirus/349924
473,Outlook,https://www.outlookindia.com/magazine/story/india-news-goliath-the-germ-where-does-india-stand-in-humankinds-war-against-coronavirus/302985
474,Outlook,https://www.outlookindia.com/magazine/story/in-pics-life-in-the-time-of-coronavirus/302994
475,Outlook,https://www.outlookindia.com/newsscroll/little-data-to-predict-indian-strain-of-coronavirus-less-virulent-ccmb-director-interview/1791693
476,Outlook,https://www.outlookindia.com/website/story/india-news-will-stray-animals-survive-the-coronavirus-lockdown/349688
477,Outlook,https://www.outlookindia.com/website/story/sports-news-laughter-fest-as-yuzvendra-chahals-good-news-bad-news-tiktok-video-with-father-sets-internet-on-fire-watch/349505
478,Outlook,https://www.outlookindia.com/website/story/sports-news-coronavirus-ongoing-break-a-welcome-rest-for-indian-cricketers-feels-ravi-shastri/349588
479,Outlook,https://www.outlookindia.com/website/story/business-news-coronavirus-crisis-lockdown-will-result-in-unprecedented-economic-devastation-jayati-ghosh/349829
480,Outlook,https://www.outlookindia.com/magazine/story/business-news-highrises-of-nightmares-why-coronavirus-will-extend-slowdown-period-in-real-estate-sector/303020
481,Outlook,https://www.outlookindia.com/outlooktraveller/explore/story/70348/report-impact-of-coronavirus-on-the-hotel-and-hospitality-sector
482,Outlook,https://www.outlookindia.com/website/story/world-news-it-flew-past-like-breeze-living-two-months-under-coronavirus-lockdown-in-china/349408
483,Outlook,https://www.outlookindia.com/outlooktraveller/travelnews/story/70059/coronavirus-updates-everything-you-need-to-know-about-the-possibly-fatal-virus
484,Outlook,outlookindia.com/website/story/india-news-ex-hc-judges-civil-servants-among-154-citizens-to-extend-support-to-caa-npr-nrc/347454
485,Outlook,https://www.outlookindia.com/website/story/india-news-telangana-adopts-resolution-against-caa-npr-nrc-eighth-state-to-do-so/348885
486,Outlook,https://www.outlookindia.com/website/story/india-news-coronavirus-battle-for-life-and-death-says-pm-narendra-modi-on-mann-ki-baat/349655
487,Outlook,https://www.outlookindia.com/website/story/india-news-trump-asks-modi-to-release-hydroxychloroquine-for-covid-19-treatment-in-us/350097
488,Outlook,https://www.outlookindia.com/website/story/india-news-pm-modi-dials-sonia-gandhi-former-presidents-to-discuss-coronavirus-crisis/350108
489,Outlook,https://www.outlookindia.com/website/story/india-news-coronavirus-pm-modi-pitches-nor-new-crisis-management-protocol-at-g-20-video-conference/349506
490,Outlook,https://www.outlookindia.com/website/story/sports-news-coronavirus-pm-narendra-modi-hails-suresh-raina-for-donation-to-relief-fund/349636
491,Outlook,https://www.outlookindia.com/videos/pm-modi-meets-his-mother-seeks-blessings/2657
492,Outlook,https://www.outlookindia.com/website/story/while-amethi-mp-plays-antakshari-congress-takes-dig-at-smriti-irani-she-hits-back/350101
493,Outlook,https://www.outlookindia.com/website/story/india-news-coronavirus-rahul-gandhi-likens-govts-assurance-to-titanic-captain-telling-passengers-not-to-panic/348297
494,Outlook,https://www.outlookindia.com/videos/rahul-gandhi-slams-pm-modi-for-remarks-against-father/2569
495,Outlook,https://www.outlookindia.com/website/story/india-news-clapping-wont-help-country-needs-economic-package-rahul-gandhis-jibe-at-pm-modi/349215
496,Outlook,https://www.outlookindia.com/website/story/india-news-solidarity-but-impact-of-lockdown-will-amplify-covid-19-death-toll-rahul-gandhi-to-pm-modi-on-plight-of-migrant-workers/349664
497,Outlook,https://www.outlookindia.com/website/story/india-news-first-step-in-right-direction-rahul-gandhi-on-centres-170-lakh-cr-package-for-poor/349479
498,Outlook,https://www.outlookindia.com/newsscroll/rahul-gandhi-slams-govt-response-to-coronavirus-outbreak/1759945
499,Outlook,https://www.outlookindia.com/newsscroll/rahul-gandhi-sends-sanitizers-masks-soaps-to-amethi/1791585
500,Outlook,https://www.outlookindia.com/newsscroll/pm-clueless-about-coronavirus-economy-rahul-gandhi/1759589
501,Independent,https://www.independent.co.uk/voices/india-narendra-modi-protests-muslim-islamophobia-a9251701.html
502,Independent,https://www.independent.co.uk/news/world/asia/india-citizenship-law-trump-visit-modhi-muslim-uscirf-a9347051.html
503,Independent,https://www.independent.co.uk/independentpremium/long-reads/india-protests-citizenship-anti-caa-muslims-shaheen-bagh-modi-delhi-a9314896.html
504,Independent,https://www.independent.co.uk/news/world/asia/assam-india-detention-camps-bangladesh-nrc-list-a9099251.html
505,Independent,https://www.independent.co.uk/news/world/asia/delhi-riots-indian-un-human-rights-supreme-court-modi-a9372966.html
506,Independent,https://www.independent.co.uk/voices/india-modi-muslims-delhi-riots-hindu-violence-army-rights-a9370111.html
507,Independent,https://www.independent.co.uk/news/world/asia/shaheen-bagh-protest-india-delhi-modi-citizenship-muslim-law-baby-death-a9318976.html
508,Independent,https://www.independent.co.uk/voices/delhi-riots-news-narendra-modi-muslims-hindus-jammu-kashmir-trump-a9365376.html
509,Independent,https://www.independent.co.uk/news/world/americas/us-politics/trump-india-visit-modi-anti-muslim-citizenship-trade-deal-a9351986.html
510,Independent,https://www.independent.co.uk/news/world/asia/india-bengaluru-evictions-demolition-slum-shelters-bangladeshi-modi-a9300511.html
511,Independent,https://www.independent.co.uk/voices/trump-modi-india-pm-visit-trip-us-relationship-a9362261.html
512,Independent,https://www.independent.co.uk/news/world/asia/india-citizenship-law-protests-pakistan-police-uttar-pradesh-death-toll-a9262671.html
513,Independent,https://www.independent.co.uk/independentpremium/world/india-trump-visit-terrorism-muslims-hindus-deaths-latest-a9357486.html
514,Independent,https://www.independent.co.uk/news/world/asia/india-citizenship-law-protests-latest-death-toll-narendra-modi-a9257196.html
515,Independent,https://www.independent.co.uk/news/world/asia/india-protests-citizenship-law-death-toll-muslim-hindu-latest-a9254361.html
516,Independent,https://www.independent.co.uk/news/world/asia/india-protest-citizenship-law-muslim-hindu-modi-a9252886.html
517,Independent,https://www.independent.co.uk/news/world/asia/trump-india-visit-modi-speech-ahmedabad-modera-stadium-cricket-a9354316.html
518,Independent,https://www.independent.co.uk/news/world/asia/india-protests-citizenship-bill-cab-delhi-lucknow-uttar-pradesh-death-toll-a9255946.html
519,Independent,https://www.independent.co.uk/news/world/asia/india-protests-latest-nazi-sign-german-student-muslims-rallies-a9259471.html
520,Independent,https://www.independent.co.uk/news/world/asia/labour-mp-kashmir-india-debbie-abrahams-deported-visa-delhi-airport-a9339306.html
521,Independent,https://www.independent.co.uk/news/world/asia/india-protest-police-shooting-islamophobia-muslim-citizenship-a9261216.html
522,Independent,https://www.independent.co.uk/news/world/asia/india-muslim-residents-citizenship-assam-modi-hindu-nationalism-a9064096.html
523,Independent,https://www.independent.co.uk/news/world/asia/india-refugees-muslim-citizenship-amendment-bill-assam-bjp-hindu-sikh-buddhist-a8719591.html
524,Independent,https://www.independent.co.uk/news/world/asia/muslim-hindu-clashes-latest-mosque-burnt-delhi-a9361601.html
525,Independent,https://www.independent.co.uk/news/world/asia/india-assam-register-citizens-bangladesh-voting-rolls-a8469521.html
526,Indian Express,https://indianexpress.com/article/cities/delhi/jamia-suspends-professor-who-said-he-wont-pass-non-muslim-students-for-supporting-caa-6333007/
527,Indian Express,https://indianexpress.com/article/india/coronavirus-jamia-university-jcc-protest-suspend-caa-6325830/
528,Indian Express,https://indianexpress.com/article/cities/mumbai/maharashtra-assembly-ruckus-caa-npr-shiv-sena-ncp-congress-6314789/
529,Indian Express,https://indianexpress.com/article/opinion/editorials/no-nrc-caa-amit-shah-rajya-sabha-6313274/
530,Indian Express,https://indianexpress.com/article/india/amit-shah-rajya-sabha-npr-caa-nrc-6311604/
531,Indian Express,https://indianexpress.com/article/india/un-high-commissioner-for-human-rights-michelle-bachelet-jeria-supreme-court-citizenship-amendment-act-caa-6298097/
532,Indian Express,https://indianexpress.com/article/india/five-foreigners-asked-to-leave-india-for-caa-protests-govt-to-lok-sabha-6297865/
533,Indian Express,https://indianexpress.com/article/india/un-high-commissioner-for-human-rights-caa-application-supreme-court-6297013/
534,Indian Express,https://indianexpress.com/article/cities/ahmedabad/dalits-seek-release-of-people-held-for-caa-protests-6296211/
535,Indian Express,https://indianexpress.com/article/india/india-indonesia-delhi-violence-caa-6293363/
536,Indian Express,https://indianexpress.com/article/north-east-india/meghalaya/caa-protest-meghalaya-shillong-death-6293318/
537,Indian Express,https://indianexpress.com/article/cities/kolkata/polish-student-at-jadavpur-university-asked-to-leave-india-6293242/
538,Indian Express,https://indianexpress.com/article/india/uddhav-thackeray-npr-nrc-manish-tewari/
539,Indian Express,https://indianexpress.com/article/india/donald-trump-narendra-modi-white-house-religious-freedom-6280590/
540,Indian Express,https://indianexpress.com/article/cities/aiadmk-tamil-nadu-muslims-caa-npr-nrc-6280208/
541,Indian Express,https://indianexpress.com/article/india/uddhav-thackeray-modi-sonia-gandhi-6280034/
542,Indian Express,https://indianexpress.com/article/india/caa-nrc-india-us-trump-6277969/
543,Indian Express,https://indianexpress.com/article/cities/chennai/caa-protest-chennai-march-secretariat-chepauk-6275864/
544,Indian Express,https://indianexpress.com/article/cities/delhi/delhi-police-chargesheet-jamia-nfc-violence-sharjeel-imam-6273941/
545,Indian Express,https://indianexpress.com/article/cities/delhi/jamia-violence-video-delhi-police-6270604/
546,Indian Express,https://indianexpress.com/article/cities/mumbai/maharashtra-maha-morcha-at-azad-maidan-caa-protest-citizenship-amendment-act-6270241/
547,Indian Express,https://indianexpress.com/article/india/bombay-high-court-anti-caa-protesters-traitors-6268888/
548,Indian Express,https://indianexpress.com/article/india/jamia-citizenship-amendment-act-protests-anurag-kashyap-6268580/
549,Indian Express,https://indianexpress.com/article/india/puducherry-assembly-passes-resolution-against-caa-6264182/
550,Indian Express,https://indianexpress.com/article/india/delhi-hc-seeks-centres-stand-on-plea-by-injured-student-seeking-probe-in-jamia-violence-6262256/
551,Indian Express,https://indianexpress.com/article/cities/delhi/supreme-court-shaheen-bagh-anti-caa-protests-6261591/
552,Indian Express,https://indianexpress.com/article/india/sc-on-infant-death-shaheen-bagh-6261393/
553,Indian Express,https://indianexpress.com/article/cities/delhi/delhi-anti-caa-nrc-npr-protesters-jamia-police-clash-6261139/
554,Indian Express,https://indianexpress.com/article/cities/pune/p-chidambaram-protest-civil-disobedience-in-india-dna-6256795/
555,Janta Ka Reporter,http://www.jantakareporter.com/india/allahabad-high-court-directs-yogi-adityanath-government-to-remove-hoardings-with-names-and-addresses-of-anti-caa-protesters-says-it-violates-article-21-of-the-constitution/284232/
556,Janta Ka Reporter,http://www.jantakareporter.com/india/after-shaheen-bagh-new-anti-caa-protests-at-jaffrabad-road-and-metro-traffic-affected/282799/
557,Janta Ka Reporter,http://www.jantakareporter.com/india/constitution-has-given-us-rule-of-law-and-not-rule-of-majority-peaceful-protesters-not-anti-nationals-bombay-high-court-on-anti-caa-protesters/282179/
558,Janta Ka Reporter,http://www.jantakareporter.com/india/bjp-mp-asks-poet-munawwar-ranas-daughter-to-go-to-pakistan-for-anti-caa-protests/281628/
559,Janta Ka Reporter,http://www.jantakareporter.com/india/rajasthan-assembly-speaker-cp-joshi-supports-anti-muslim-caa-contradicts-own-governments-stand/281599/
560,Janta Ka Reporter,http://www.jantakareporter.com/india/firing-outsise-jamia-millia-islamia-university-amidst-anti-caa-protests/280944/
561,Janta Ka Reporter,http://www.jantakareporter.com/world/thousands-stage-anti-caa-protests-across-us-demand-trump-administration-to-impose-sanction-against-amit-shah/280276/
562,Janta Ka Reporter,http://www.jantakareporter.com/world/anti-caa-draft-resolution-by-154-mps-which-will-come-up-for-debate-in-eu-parliament-says-indian-act-will-cause-largest-ever-statelessness-crisis-in-world/280127/
563,Janta Ka Reporter,http://www.jantakareporter.com/india/supreme-court-refuses-to-stay-caa-gives-modi-government-four-weeks-to-respond/279713/
564,Janta Ka Reporter,http://www.jantakareporter.com/india/huge-setback-for-bjp-ahead-as-akali-dal-boycott-delhi-assembly-polls-opposing-caa-nrc/279560/
565,Janta Ka Reporter,http://www.jantakareporter.com/india/bjp-workers-cause-mayhem-in-madhya-pradesh-during-violent-pro-caa-rally-assault-female-ias-officers/279495/
566,Janta Ka Reporter,http://www.jantakareporter.com/india/peoples-tribunal-say-up-police-acted-with-extreme-prejudice-against-muslims-during-caa-protests/279206/
567,Janta Ka Reporter,http://www.jantakareporter.com/india/students-from-tiss-mumbai-university-and-iit-bombay-protest-against-caa-nrc-npr-inside-wankhede-stadium-during-india-australia-match/279019/
568,Janta Ka Reporter,http://www.jantakareporter.com/world/concerned-but-cannot-think-only-about-money-malaysia-pm-mahathir-mohamad-defends-criticism-for-caa-after-indias-import-ban-on-palm-oil/278943/
569,Janta Ka Reporter,http://www.jantakareporter.com/india/microsoft-ceo-satya-nadella-on-anti-muslim-caa-what-is-happening-is-sad-its-just-bad/278839/
570,Janta Ka Reporter,http://www.jantakareporter.com/india/20-opposition-parties-excluding-aap-bsp-tmc-and-sp-pass-resolution-to-condemn-police-brutalities-against-caa-protesters/278832/
571,Janta Ka Reporter,http://www.jantakareporter.com/india/after-helping-bjp-pass-caa-in-parliament-nitish-kumar-now-wants-rethink-on-citizenship-act/278805/
572,Janta Ka Reporter,http://www.jantakareporter.com/india/mamata-banerjee-mayawati-and-arvind-kejriwal-boycott-congress-led-opposition-meet-on-caa/278792/
573,Janta Ka Reporter,http://www.jantakareporter.com/india/not-reading-the-pitch-well-sunil-gavaskar-faces-backlash-for-advising-students-to-call-off-protests-against-caa/278707/
574,Janta Ka Reporter,http://www.jantakareporter.com/blog/shaheen-baghs-anti-caa-protests-fear-of-reading-constitution-while-sitting-in-detention-camps/277451/
575,Janta Ka Reporter,http://www.jantakareporter.com/india/indian-army-chief-general-bipin-rawat-faces-condemnation-for-political-remarks-against-caa-protests/277067/
576,Janta Ka Reporter,http://www.jantakareporter.com/india/police-media-nexus-twitterati-incensed-after-chilling-video-of-kanpur-cop-firing-at-anti-caa-protesters-goes-viral/276624/
577,Janta Ka Reporter,http://www.jantakareporter.com/india/bhim-army-joins-protests-against-citizenship-act-day-after-three-protesters-killed-in-karnataka-uttar-pradesh/276431/
578,Janta Ka Reporter,http://www.jantakareporter.com/india/amit-shah-reveals-bjps-dangerous-anti-muslim-plan-says-hindu-buddhist-sikh-jain-and-christian-refugees-will-not-be-forced-to-leave-india/268026/
579,Janta Ka Reporter,http://www.jantakareporter.com/india/two-killed-as-protests-over-citizenship-amendment-bill-spiral-out-of-control-in-bjp-ruled-assam/275582/
580,Janta Ka Reporter,http://www.jantakareporter.com/india/civil-disobedience-against-citizenship-amendment-bill-spreads-as-mumbais-ips-officer-abdur-rahman-resigns/275494/
581,Janta Ka Reporter,http://www.jantakareporter.com/india/rajya-sabha-passes-citizenship-amendment-bill-with-125-105-votes/275476/
582,Janta Ka Reporter,http://www.jantakareporter.com/india/citizenship-amendment-bill-passed-in-lok-sabha-as-311-mps-vote-to-end-indias-status-as-secular-nation/275255/
583,Janta Ka Reporter,http://www.jantakareporter.com/india/allahabad-high-court-intervenes-in-up-polices-decision-to-put-up-banners-with-photos-of-anti-caa-protesters-hearing-today-at-10-am/284124/
584,Janta Ka Reporter,http://www.jantakareporter.com/india/polish-student-of-jadavpur-university-asked-by-foreigner-regional-registration-office-to-leave-india-after-he-participated-in-anti-caa-rally-in-kolkata/283493/
585,News Laundry,https://www.newslaundry.com/2020/01/23/not-just-in-jamia-and-jnu-students-across-india-are-protesting-against-citizenship-law
586,News Laundry,https://www.newslaundry.com/2020/02/29/kejriwal-must-pass-a-resolution-against-nrc-and-caa-jaffrabad-seelampur-protesters
587,News Laundry,https://www.newslaundry.com/2020/01/27/in-bjps-delhi-campaign-hindu-samrat-amit-shah-sells-kashmir-ayodhya-jnu-and-caa
588,News Laundry,https://www.newslaundry.com/2020/01/18/what-motivates-the-muslim-women-behind-the-protests-against-caa-and-nrc
589,News Laundry,https://www.newslaundry.com/2020/01/09/bengaluru-students-protest-display-of-pro-caa-banner-by-bjp-workers-asked-to-go-to-pakistan
590,News Laundry,https://www.newslaundry.com/2020/01/30/gunman-shoots-at-jamia-millia-students-marching-towards-rajghat-wounds-one
591,News Laundry,https://www.newslaundry.com/2020/01/29/man-with-gun-enters-shaheen-bagh-tells-protesters-to-leave-or-the-place-will-be-littered-with-dead-bodies
